marital_status,course,attend_time,previous_qualification,nationality,mother_qualification,father_qualification,mother_occupation,father_occupation,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,first_semester_credited,first_semester_enrolled,first_semester_grade,second_semester_credited,second_semester_enrolled,second_semester_grade,target,unemployment_rate,inflation_rate
3,12,0,4,2,4,1,2,1,0,0,1,0,0,20,False,0,6,14.5,0,6,15.42857143,0,16.2,0.3
3,10,0,4,2,4,4,2,2,0,0,1,0,0,18,False,0,7,13.68571429,0,8,15.3875,0,13.9,-0.3
3,5,0,4,2,4,1,2,2,0,0,1,0,0,20,False,0,6,11.0,0,6,10.66666667,1,12.7,3.7
2,7,0,0,2,0,0,3,3,0,1,0,0,0,29,False,7,9,11.55555556,5,7,13.2,1,7.6,2.6
3,10,0,4,2,5,4,1,1,0,0,1,0,1,20,False,0,7,14.00375,0,8,13.81285714,0,15.5,2.8
3,9,0,4,2,4,1,4,4,0,0,1,0,1,22,False,0,5,12.0,0,5,11.4,0,16.2,0.3
0,12,1,4,2,3,4,2,2,0,0,1,0,1,47,False,0,6,14.16666667,0,6,14.16666667,0,16.2,0.3
2,9,1,4,2,4,1,4,2,0,0,1,0,0,31,False,1,5,14.0,0,5,13.8,0,8.9,1.4
3,4,0,4,2,5,1,2,1,0,0,1,0,1,21,False,0,6,13.8,0,6,12.83333333,0,16.2,0.3
3,12,1,4,2,4,1,3,3,0,0,1,0,0,21,False,0,6,12.8,0,6,11.85714286,0,7.6,2.6
2,8,0,4,2,4,4,2,2,0,0,1,0,0,24,False,0,6,12.16666667,0,6,13.83333333,0,7.6,2.6
3,12,1,2,2,0,4,0,3,0,0,1,0,0,32,False,0,6,12.0,0,6,11.5,0,7.6,2.6
3,12,1,4,2,0,4,2,2,0,0,1,0,1,19,False,0,6,10.83333333,0,6,11.5,0,10.8,1.4
3,10,0,4,2,0,0,2,2,0,0,1,0,0,24,False,0,8,13.385,0,8,13.385,0,9.4,-0.8
3,14,0,4,2,5,4,2,2,0,0,1,0,0,19,False,0,6,15.66666667,0,6,14.5,0,15.5,2.8
3,1,0,3,2,5,1,1,1,0,1,1,0,1,19,False,0,6,14.33333333,0,6,13.83333333,0,13.9,-0.3
3,12,0,4,2,5,4,2,2,0,0,1,0,1,18,False,0,6,11.66666667,0,6,11.66666667,0,8.9,1.4
3,4,0,4,2,4,1,2,1,0,0,1,0,1,19,False,0,6,12.0,0,6,11.33333333,1,8.9,1.4
2,10,0,4,2,0,1,3,2,0,0,1,0,1,19,False,0,8,14.72571429,0,8,14.72571429,0,10.8,1.4
3,8,0,4,2,5,1,4,4,0,0,1,0,1,18,False,0,6,14.16666667,0,6,13.66666667,0,12.4,0.5
3,12,0,4,2,4,4,2,2,0,0,1,0,0,18,False,0,6,11.57142857,0,6,12.33333333,0,12.4,0.5
3,11,0,4,2,4,4,2,2,0,0,1,0,0,20,False,0,7,12.5,0,8,13.1375,0,12.4,0.5
3,10,0,4,2,5,1,1,2,0,0,1,0,0,18,False,0,8,12.86,0,8,12.86,0,9.4,-0.8
3,0,0,4,2,4,1,4,2,0,0,1,0,0,18,False,0,6,12.25,0,6,13.71428571,0,11.1,0.6
3,14,0,4,2,4,1,4,4,0,0,1,0,1,21,False,0,5,12.0,0,5,12.2,0,10.8,1.4
3,10,0,4,2,5,4,2,4,0,0,1,0,1,18,False,0,7,15.11666667,0,8,16.16888889,0,15.5,2.8
3,0,0,4,2,5,4,1,1,0,1,0,0,0,18,False,0,5,12.5,0,5,10.25,1,9.4,-0.8
3,12,0,4,2,4,1,2,2,0,0,1,0,0,19,False,0,6,0.0,0,6,0.0,1,9.4,-0.8
3,0,0,4,2,4,4,1,1,0,0,1,0,0,18,False,0,6,11.875,0,6,14.6,0,11.1,0.6
3,7,0,0,2,0,4,0,0,0,0,1,0,0,34,False,1,5,11.0,0,5,0.0,1,12.7,3.7
3,14,0,4,2,1,1,0,0,0,0,1,0,0,19,False,0,5,15.2,0,5,13.2,0,7.6,2.6
3,7,0,3,2,4,1,2,4,0,1,0,0,0,19,False,2,6,11.6,1,6,11.0,1,12.4,0.5
3,12,0,4,2,0,4,3,2,0,1,1,0,0,26,False,0,6,14.83333333,0,6,15.14285714,0,11.1,0.6
3,5,0,4,2,0,3,3,3,0,0,1,0,0,21,False,0,6,11.33333333,0,6,11.33333333,1,7.6,2.6
3,9,0,4,2,5,4,2,4,0,0,1,0,1,18,False,0,5,11.2,0,5,11.8,0,11.1,0.6
3,5,0,4,2,4,1,1,2,0,0,1,0,1,20,False,0,6,13.4,0,6,13.66666667,0,9.4,-0.8
3,9,0,4,2,4,4,2,2,0,0,1,0,0,25,False,0,5,10.5,0,5,0.0,1,11.1,0.6
3,9,0,4,2,4,1,2,2,0,0,1,0,0,18,False,0,5,16.2,0,5,16.4,0,11.1,0.6
3,10,0,4,2,5,4,2,1,0,0,1,0,1,18,False,0,7,14.54285714,0,8,14.88181818,0,16.2,0.3
3,10,0,4,2,1,4,2,1,0,0,1,0,0,19,False,0,7,13.69428571,0,8,14.35555556,0,11.1,0.6
3,12,0,4,2,5,1,1,4,0,0,1,0,1,18,False,0,6,11.28571429,0,6,11.85714286,0,12.4,0.5
3,14,0,0,2,5,4,4,1,0,1,0,0,0,26,False,0,3,0.0,0,6,0.0,1,8.9,1.4
3,10,0,4,2,4,1,2,4,0,0,1,0,1,19,False,0,8,13.05857143,0,8,13.05857143,0,10.8,1.4
3,10,0,4,2,4,4,1,2,0,0,1,0,0,19,False,0,7,14.3,0,8,14.05555556,0,16.2,0.3
3,9,0,4,2,4,1,4,4,0,0,1,0,0,19,False,3,10,11.8,4,10,12.0,0,7.6,2.6
3,13,0,4,2,5,4,1,4,0,0,1,0,0,18,False,0,6,10.57142857,0,6,11.66666667,0,16.2,0.3
3,10,0,0,2,4,1,4,4,0,0,1,0,0,19,False,0,7,13.33333333,0,7,13.33333333,0,7.6,2.6
3,12,0,4,2,4,4,4,1,0,1,1,0,0,18,False,0,6,11.85714286,0,6,11.0,0,13.9,-0.3
3,6,0,3,2,5,1,2,2,0,1,1,0,0,26,False,0,5,0.0,0,5,0.0,1,16.2,0.3
3,12,0,4,2,4,1,2,2,0,0,1,0,0,20,False,0,6,12.0,0,6,13.0,0,12.4,0.5
3,12,1,4,2,4,1,4,2,0,0,1,0,0,19,False,0,6,12.66666667,0,6,11.66666667,0,12.7,3.7
3,12,0,4,2,0,1,2,4,0,0,1,0,1,18,False,0,6,12.16666667,0,6,13.66666667,0,9.4,-0.8
3,12,0,3,2,4,1,2,2,0,0,1,0,0,19,False,3,6,13.33333333,2,6,14.66666667,0,13.9,-0.3
3,5,0,0,2,1,0,3,2,0,1,1,0,0,40,False,0,7,15.0,0,7,14.57142857,0,12.4,0.5
3,10,0,4,2,4,1,2,2,0,0,1,0,1,18,False,0,8,13.39125,0,8,13.39125,0,9.4,-0.8
3,12,0,4,2,0,4,4,2,0,0,1,0,0,19,False,0,6,12.16666667,0,6,12.42857143,0,13.9,-0.3
3,7,0,4,2,0,4,2,1,0,0,1,0,0,18,False,0,5,11.25,0,5,12.5,0,7.6,2.6
3,2,0,4,2,0,0,3,3,0,0,1,0,0,18,False,0,0,0.0,0,0,0.0,1,15.5,2.8
2,12,1,4,2,4,1,4,4,0,0,1,0,0,33,False,0,6,12.83333333,0,6,12.85714286,0,12.4,0.5
3,1,0,0,2,0,0,2,3,0,0,1,0,0,35,False,0,6,14.0,0,6,13.1,0,16.2,0.3
3,8,0,4,2,5,4,2,1,0,0,1,0,0,18,False,0,6,13.5,0,6,12.5,0,9.4,-0.8
0,9,1,4,2,4,1,1,1,0,0,1,0,0,39,False,0,5,11.0,0,5,11.66666667,0,10.8,1.4
2,12,0,4,2,4,1,4,4,0,0,1,0,0,44,False,0,6,13.0,0,6,13.83333333,0,12.7,3.7
3,13,0,4,2,5,4,4,4,0,0,1,0,0,24,False,0,6,12.6,0,6,11.5,1,12.7,3.7
3,8,0,4,2,5,4,4,4,0,0,1,0,1,20,False,0,6,13.66666667,0,6,13.33333333,0,12.4,0.5
3,2,0,4,2,4,4,4,1,0,0,0,0,0,19,False,0,0,0.0,0,0,0.0,1,9.4,-0.8
2,10,0,4,2,4,1,4,2,0,1,1,0,1,18,False,0,7,14.2,0,7,14.2,0,7.6,2.6
3,13,0,4,2,5,4,2,1,0,1,0,0,0,22,False,0,6,11.0,0,6,0.0,1,10.8,1.4
3,14,0,4,2,5,4,2,1,0,0,1,0,0,18,False,0,6,15.0,0,6,16.42857143,0,11.1,0.6
3,10,0,4,2,4,1,4,4,0,0,1,0,0,24,False,0,7,12.58571429,0,8,13.44285714,0,13.9,-0.3
3,9,1,4,2,4,1,0,4,0,0,1,0,0,33,False,0,5,0.0,0,5,0.0,1,12.7,3.7
3,14,0,0,2,0,2,3,2,0,0,1,0,0,26,False,0,6,0.0,0,6,0.0,1,8.9,1.4
3,5,0,4,2,5,1,2,2,0,0,1,0,0,18,False,0,6,11.66666667,0,6,11.83333333,0,10.8,1.4
3,8,0,4,2,4,1,4,2,0,1,1,0,0,19,False,0,6,12.66666667,0,6,10.0,1,10.8,1.4
3,14,0,3,2,5,1,4,4,0,0,1,0,1,22,False,7,11,13.5,4,9,13.71428571,0,8.9,1.4
3,14,0,4,2,4,1,2,1,0,0,1,0,1,21,False,0,6,16.15384615,0,6,15.75,0,15.5,2.8
3,10,0,4,2,5,1,2,4,0,0,1,0,1,21,False,0,7,14.03333333,0,7,14.03333333,0,7.6,2.6
3,5,0,4,2,4,1,2,1,0,0,1,0,1,19,False,0,7,13.85714286,0,7,13.66666667,0,8.9,1.4
3,10,0,4,2,5,4,4,1,0,0,1,0,0,18,False,0,8,13.41428571,0,8,13.41428571,1,12.7,3.7
2,12,1,4,2,4,2,4,2,0,0,1,0,0,50,False,7,11,13.54545455,3,7,13.57142857,0,16.2,0.3
3,8,0,4,2,4,4,2,2,0,0,1,0,1,19,False,0,6,13.83333333,0,6,14.42857143,0,15.5,2.8
0,9,1,4,2,4,1,2,4,0,0,1,0,0,35,False,0,5,12.0,0,5,12.85714286,0,13.9,-0.3
2,14,0,4,2,4,1,2,2,0,0,1,0,0,31,False,0,6,0.0,0,6,0.0,1,12.7,3.7
3,9,0,4,2,4,1,4,4,0,0,0,0,0,34,False,0,5,0.0,0,5,0.0,1,9.4,-0.8
3,10,0,4,2,4,4,2,2,0,0,1,0,1,18,False,0,7,15.13571429,0,8,15.2875,0,12.4,0.5
0,10,0,4,2,4,4,1,2,0,0,1,0,1,26,False,0,7,12.74,0,8,10.97857143,1,16.2,0.3
3,5,0,4,2,5,4,1,1,0,0,1,0,1,19,False,0,6,13.42857143,0,6,13.16666667,0,15.5,2.8
3,9,0,3,2,0,0,3,2,0,0,1,0,0,20,False,6,11,12.55555556,3,9,11.11111111,0,8.9,1.4
3,12,0,4,2,0,3,3,3,0,0,1,0,0,19,False,0,6,11.5,0,6,11.16666667,0,7.6,2.6
3,5,0,4,2,4,1,4,4,0,0,1,0,0,18,False,0,6,13.66666667,0,6,12.33333333,0,7.6,2.6
3,9,1,0,2,4,1,4,4,0,0,1,0,0,28,False,10,14,11.27272727,6,11,12.0,0,10.8,1.4
3,12,1,3,2,4,1,2,2,0,0,1,0,1,21,False,3,6,14.66666667,2,6,14.16666667,0,13.9,-0.3
3,8,0,4,2,1,1,2,2,0,1,0,0,0,18,False,0,6,13.0,0,6,11.4,1,7.6,2.6
3,14,0,4,2,4,4,4,2,0,0,0,0,0,20,False,0,5,10.5,0,5,12.33333333,1,7.6,2.6
3,14,0,4,2,4,4,2,2,0,0,1,0,0,18,False,0,6,14.85714286,0,6,14.0,0,11.1,0.6
3,10,0,4,2,4,4,2,4,0,0,1,0,1,19,False,0,8,12.86,0,8,12.86,0,10.8,1.4
3,12,0,4,2,0,4,2,2,0,0,1,0,0,20,False,5,11,11.72727273,5,11,12.0,0,12.4,0.5
3,14,0,3,2,4,1,2,1,0,0,1,0,1,22,False,3,6,13.14285714,2,6,12.0,0,13.9,-0.3
3,0,0,4,2,4,4,1,4,0,1,1,0,0,18,False,0,6,11.8,0,6,13.71428571,1,10.8,1.4
3,9,0,4,2,4,1,1,2,0,0,1,0,0,19,False,0,5,10.66666667,0,5,0.0,1,16.2,0.3
3,10,0,4,2,4,1,1,1,0,0,1,0,0,19,False,0,8,14.73142857,0,8,14.73142857,0,10.8,1.4
3,2,0,4,2,4,4,2,4,0,0,1,0,0,18,False,0,0,0.0,0,0,0.0,0,12.7,3.7
3,4,0,0,2,4,4,2,4,0,0,1,0,0,21,False,9,13,13.61538462,6,12,14.25,0,13.9,-0.3
3,9,1,0,2,4,4,4,4,0,0,1,0,0,27,False,0,5,15.8,0,5,14.8,0,8.9,1.4
3,12,0,4,2,4,4,2,2,0,0,1,0,0,19,False,0,6,14.66666667,0,6,14.57142857,0,15.5,2.8
0,14,0,4,2,0,3,3,3,0,0,1,0,0,25,False,0,5,0.0,0,5,0.0,1,7.6,2.6
3,10,0,4,2,5,4,2,2,0,0,1,0,1,18,False,0,8,14.65428571,0,8,14.65428571,0,10.8,1.4
3,10,0,0,2,5,4,2,4,0,0,1,0,0,24,False,0,8,12.40142857,0,8,12.40142857,0,10.8,1.4
3,10,0,4,2,4,4,2,2,0,0,1,0,0,20,False,0,7,11.5875,0,8,14.07142857,0,13.9,-0.3
3,9,1,0,2,4,1,1,1,0,0,1,0,0,26,False,3,5,14.0,1,5,15.6,0,12.4,0.5
3,12,0,4,2,4,1,4,2,0,0,1,0,1,20,False,0,6,12.33333333,0,6,11.83333333,0,8.9,1.4
3,14,0,4,2,4,1,0,0,0,0,1,0,0,18,False,0,5,14.0,0,5,15.4,0,7.6,2.6
3,14,0,4,2,4,4,4,4,0,0,1,0,0,19,False,0,6,15.23076923,0,6,12.375,0,15.5,2.8
3,5,0,4,2,5,4,4,4,0,0,1,0,0,23,False,0,6,11.6,0,6,11.0,1,12.7,3.7
3,10,0,4,2,4,1,4,4,0,0,1,0,1,18,False,0,7,11.6,0,7,11.6,0,7.6,2.6
3,10,0,4,2,4,4,2,1,0,0,1,0,0,18,False,0,7,0.0,0,8,0.0,1,12.7,3.7
3,10,0,4,2,0,4,3,4,0,0,1,0,1,19,False,0,7,12.90142857,0,8,13.09444444,0,11.1,0.6
3,9,1,4,2,4,0,2,2,0,0,1,0,0,30,False,4,7,14.14285714,1,5,14.8,0,7.6,2.6
3,14,0,3,2,4,0,2,1,0,0,1,0,0,29,False,0,6,0.0,0,6,0.0,1,15.5,2.8
3,10,0,4,2,0,4,2,2,0,0,1,0,0,19,False,0,8,13.25375,0,8,13.25375,0,9.4,-0.8
3,11,0,4,2,5,0,1,2,0,0,1,0,0,20,False,0,7,13.78571429,0,8,14.1,0,12.4,0.5
3,10,0,4,2,4,1,4,2,0,0,1,0,0,20,False,0,7,13.91666667,0,7,13.91666667,0,7.6,2.6
3,0,0,4,2,4,1,2,2,0,0,1,0,0,19,False,0,6,13.5,0,6,13.57142857,0,11.1,0.6
4,14,0,4,2,5,4,2,2,0,0,1,0,0,21,False,0,5,0.0,0,5,0.0,1,10.8,1.4
3,0,0,4,2,5,1,2,2,0,0,1,0,0,19,False,0,6,11.5,0,6,14.6,0,11.1,0.6
3,10,0,4,2,4,1,4,4,0,0,1,0,1,18,False,0,8,12.08285714,0,8,12.08285714,0,10.8,1.4
3,12,1,4,2,4,1,2,4,0,0,1,0,1,27,False,0,6,11.83333333,0,6,12.8,0,15.5,2.8
3,9,0,4,2,4,1,1,4,0,0,1,0,1,19,False,0,5,13.4,0,5,12.4,0,12.4,0.5
3,10,0,4,2,4,4,0,2,0,0,1,0,1,19,False,0,7,0.0,0,7,0.0,1,7.6,2.6
3,8,0,4,2,4,4,2,4,0,0,1,0,0,19,False,0,6,14.2,0,6,14.57142857,0,15.5,2.8
3,10,0,4,2,5,4,1,1,0,0,1,0,1,18,False,0,8,13.81428571,0,8,13.81428571,0,12.7,3.7
3,0,0,4,2,5,1,2,1,0,0,1,0,1,18,False,0,6,14.5,0,6,13.66666667,0,12.7,3.7
3,0,0,4,2,4,4,3,2,0,0,1,0,0,19,False,0,6,0.0,0,6,0.0,1,7.6,2.6
2,10,0,4,2,4,1,4,4,0,0,1,0,0,36,False,0,7,11.3,0,7,11.3,0,7.6,2.6
3,10,0,4,2,5,1,4,2,0,0,1,0,0,19,False,0,8,12.3,0,8,12.3,0,12.7,3.7
3,10,0,4,2,5,4,2,4,0,0,1,0,1,18,False,0,8,12.69428571,0,8,12.69428571,0,10.8,1.4
3,0,0,4,2,5,4,2,2,0,0,1,0,0,18,False,0,5,11.0,0,5,11.0,0,9.4,-0.8
3,12,0,4,2,4,4,4,2,0,0,1,0,1,19,False,0,6,13.0,0,6,14.16666667,0,12.4,0.5
3,10,0,4,2,0,4,3,2,0,0,1,0,1,19,False,0,7,14.4125,0,8,16.05,0,13.9,-0.3
3,10,0,4,2,4,4,2,2,0,0,1,0,0,18,False,0,7,12.92875,0,8,14.0625,1,15.5,2.8
3,8,0,4,2,4,4,4,2,0,0,1,0,0,20,False,0,6,13.33333333,0,6,12.8,0,11.1,0.6
3,10,0,4,2,4,1,1,1,0,0,1,0,0,20,False,0,8,14.40285714,0,8,14.40285714,0,10.8,1.4
3,10,0,4,2,4,1,4,4,0,0,1,0,1,18,False,0,8,13.38142857,0,8,13.38142857,0,10.8,1.4
3,10,0,4,2,5,4,2,1,0,0,1,0,0,18,False,0,7,14.13125,0,8,13.98375,0,15.5,2.8
3,14,0,4,2,5,1,2,2,0,0,1,0,0,19,False,0,5,11.71428571,0,5,12.6,0,9.4,-0.8
2,12,1,4,2,0,3,0,0,0,0,1,0,0,44,False,0,6,11.16666667,1,6,11.0,0,7.6,2.6
3,1,0,0,2,4,1,1,1,0,0,1,0,0,32,False,0,6,0.0,0,6,0.0,1,12.4,0.5
3,5,0,4,2,4,4,4,4,0,0,1,0,0,22,False,0,6,13.6,0,6,12.0,1,12.7,3.7
2,1,0,4,2,4,4,2,4,0,0,1,0,0,36,False,4,12,13.84615385,5,12,14.09090909,0,8.9,1.4
3,8,0,4,2,4,1,1,2,0,0,1,0,1,18,False,0,6,12.5,0,6,13.33333333,0,16.2,0.3
3,7,0,4,2,0,0,2,3,0,0,1,0,0,20,False,0,5,16.4,0,5,14.6,0,12.7,3.7
3,4,0,4,2,5,4,1,2,0,0,1,0,1,20,False,5,11,13.81818182,5,11,13.45454545,0,11.1,0.6
3,12,0,4,2,0,4,3,2,0,0,1,0,0,19,False,0,6,10.6,0,6,10.5,0,15.5,2.8
3,9,0,4,2,0,4,2,1,0,1,1,0,0,24,False,0,5,10.2,0,5,12.2,0,12.4,0.5
3,12,1,4,2,0,0,3,2,0,0,1,0,0,27,False,7,10,11.44444444,4,11,10.8,1,10.8,1.4
3,12,0,4,2,0,3,3,3,0,0,1,0,1,23,False,15,16,13.0,11,13,13.26666667,0,9.4,-0.8
3,10,0,4,2,5,1,2,4,0,0,1,0,1,18,False,0,8,13.31,0,8,13.31,0,9.4,-0.8
3,12,0,4,2,4,1,2,4,0,0,1,0,1,18,False,0,6,10.57142857,0,6,12.2,0,12.7,3.7
3,10,0,4,2,4,1,4,4,0,0,1,0,1,20,False,0,8,13.48714286,0,8,13.48714286,0,10.8,1.4
3,13,0,4,2,5,1,4,2,0,0,1,0,1,20,False,0,6,12.33333333,0,6,11.83333333,0,13.9,-0.3
3,0,0,4,2,4,4,2,2,0,0,1,0,0,23,False,0,6,11.875,0,6,12.83333333,1,11.1,0.6
3,10,0,4,2,5,4,4,4,0,0,1,0,0,20,False,0,7,13.96666667,0,7,13.96666667,0,7.6,2.6
3,13,0,4,2,0,3,3,3,0,0,0,0,0,28,False,0,5,0.0,0,5,0.0,1,7.6,2.6
3,0,0,4,2,4,4,2,1,0,0,1,0,0,21,False,0,5,11.5,0,5,12.8,0,7.6,2.6
3,11,0,4,2,5,4,4,4,0,0,1,0,0,21,False,0,2,12.5,0,7,0.0,1,12.4,0.5
3,10,0,0,2,0,3,3,3,0,0,1,0,0,28,False,0,7,0.0,0,8,0.0,1,7.6,2.6
3,10,0,4,2,0,4,2,2,1,0,1,0,0,18,False,0,7,11.98,0,8,13.225,0,16.2,0.3
3,10,0,4,2,4,4,2,2,0,0,1,0,0,19,False,0,7,11.61428571,0,8,14.0375,0,13.9,-0.3
3,10,0,4,2,4,4,2,2,0,0,1,0,1,18,False,0,8,14.31428571,0,8,14.31428571,0,12.7,3.7
3,10,0,4,2,0,4,3,1,0,0,1,0,0,19,False,0,7,0.0,0,8,0.0,1,7.6,2.6
3,10,0,4,2,4,4,4,1,0,0,1,0,1,20,False,0,7,12.76666667,0,8,12.12857143,0,12.4,0.5
3,5,0,4,2,4,1,2,4,0,0,1,0,1,18,False,0,6,12.66666667,0,6,12.2,0,10.8,1.4
3,0,0,4,2,4,4,2,2,0,0,1,0,0,20,False,4,6,11.5,0,6,10.57142857,1,10.8,1.4
3,0,0,4,2,4,4,1,2,0,0,1,0,0,31,False,2,6,11.4,0,6,11.75,1,13.9,-0.3
3,10,0,4,2,4,1,4,2,0,0,1,0,1,19,False,0,7,14.70625,0,8,14.4775,0,15.5,2.8
3,10,0,4,2,4,1,1,1,0,0,1,0,1,19,False,0,7,11.81428571,0,8,13.54285714,0,13.9,-0.3
3,4,0,4,2,5,4,2,4,0,0,1,0,0,23,False,1,6,13.0,0,6,11.875,0,13.9,-0.3
3,0,0,4,2,4,1,1,1,0,0,1,0,0,19,False,0,6,14.85714286,0,6,13.33333333,0,12.4,0.5
3,10,0,4,2,4,0,2,3,0,0,1,0,0,20,False,0,7,12.6,0,7,12.6,0,7.6,2.6
3,7,0,0,2,5,1,0,1,0,1,0,0,0,27,False,1,5,11.5,0,5,11.0,1,12.7,3.7
3,11,0,4,2,4,1,4,4,0,0,1,0,0,29,False,0,7,10.0,0,7,0.0,1,12.7,3.7
3,13,0,4,2,4,4,2,2,0,0,1,0,0,18,False,0,6,11.8,0,6,12.2,0,11.1,0.6
3,4,0,4,2,5,1,4,2,0,0,1,0,0,18,False,0,6,11.8,0,6,12.66666667,0,16.2,0.3
3,10,0,4,2,4,1,2,2,0,0,1,0,0,18,False,0,8,12.77125,0,8,12.77125,0,9.4,-0.8
3,13,0,4,2,4,1,4,4,0,0,1,0,0,18,False,0,6,12.66666667,0,6,14.6,0,11.1,0.6
3,14,0,0,2,0,0,2,2,0,0,0,0,0,28,False,0,5,12.0,0,4,0.0,1,10.8,1.4
3,10,0,4,2,4,4,2,2,0,0,1,0,1,18,False,0,8,11.72142857,0,8,11.72142857,0,12.7,3.7
3,8,0,4,2,5,4,4,2,0,0,1,0,0,18,False,0,6,12.66666667,0,6,13.66666667,0,12.7,3.7
3,7,0,4,2,0,0,3,3,0,0,1,0,0,18,False,0,5,13.0,0,5,14.0,1,9.4,-0.8
3,9,0,4,2,4,4,2,1,1,0,1,0,0,21,False,0,5,0.0,0,5,0.0,1,15.5,2.8
2,12,1,4,2,0,3,0,0,0,0,0,0,0,32,False,0,5,0.0,0,5,0.0,1,10.8,1.4
3,0,0,4,2,0,3,3,3,0,0,1,0,0,28,False,0,5,12.5,0,5,11.75,0,7.6,2.6
3,9,1,4,2,4,4,4,3,0,0,0,0,0,40,False,0,4,0.0,0,5,0.0,1,12.7,3.7
2,12,1,4,2,4,1,4,2,0,1,0,0,0,39,False,0,5,0.0,0,4,0.0,1,9.4,-0.8
2,12,0,4,2,4,1,4,2,0,1,0,0,0,39,False,0,6,0.0,0,6,0.0,1,9.4,-0.8
2,1,0,4,2,4,4,4,2,0,0,1,0,0,50,False,0,6,12.5,0,6,12.4,0,8.9,1.4
3,5,0,4,2,4,4,4,2,0,0,1,0,0,23,False,0,6,12.8,0,6,11.66666667,1,10.8,1.4
0,12,1,4,2,0,3,3,3,0,0,1,0,0,48,False,0,6,10.0,0,6,11.0,1,9.4,-0.8
3,5,0,4,2,4,1,4,4,0,0,1,0,0,23,False,0,6,11.25,0,6,10.2,1,7.6,2.6
3,10,0,4,2,4,4,1,1,0,0,1,0,1,18,False,0,8,12.61,0,8,12.61,0,10.8,1.4
3,7,0,4,2,0,4,3,4,0,0,1,0,0,18,False,0,5,12.0,0,5,12.6,0,9.4,-0.8
3,12,0,4,0,0,1,3,4,0,0,0,0,0,20,True,0,6,13.0,0,6,13.5,0,13.9,-0.3
3,14,0,4,2,4,4,4,4,0,0,1,0,1,18,True,0,5,12.0,0,5,13.0,0,10.8,1.4
3,11,0,4,2,0,0,2,2,0,0,1,0,0,18,True,0,7,12.0,0,8,0.0,1,16.2,0.3
3,6,0,4,2,4,4,4,2,0,0,1,1,0,31,False,0,5,12.0,0,5,11.0,1,16.2,0.3
3,2,0,4,2,0,4,3,2,0,0,1,1,0,24,False,0,0,0.0,0,0,0.0,0,9.4,-0.8
3,9,0,4,2,4,1,4,4,0,1,0,1,0,26,False,0,5,0.0,0,5,0.0,1,10.8,1.4
3,7,0,4,2,0,0,3,3,0,1,1,1,0,18,False,0,6,13.625,0,6,11.75,1,16.2,0.3
3,0,0,4,2,5,1,4,4,0,0,1,1,0,22,False,0,6,0.0,0,6,0.0,1,13.9,-0.3
3,10,0,4,2,0,0,3,2,0,0,1,1,0,18,False,0,8,11.69,0,8,11.69,0,10.8,1.4
3,4,0,3,2,4,4,2,2,0,1,0,1,0,20,False,0,6,0.0,0,6,0.0,1,16.2,0.3
3,2,0,3,2,0,0,3,3,0,0,1,1,0,25,False,0,0,0.0,0,0,0.0,0,15.5,2.8
3,9,1,4,2,0,0,2,2,0,0,1,1,0,24,False,0,5,11.5,0,5,11.28571429,0,13.9,-0.3
3,6,0,4,2,0,0,2,2,0,0,1,1,0,27,False,0,5,14.0,0,5,0.0,1,8.9,1.4
3,13,0,4,2,0,4,2,2,0,0,1,1,0,21,False,0,6,11.0,0,6,12.4,0,15.5,2.8
3,1,0,3,2,5,1,2,4,0,0,1,1,0,21,False,0,6,12.85714286,0,6,13.16666667,0,12.4,0.5
3,8,0,4,2,5,4,4,4,0,0,1,1,0,19,False,0,6,12.5,0,6,11.33333333,1,10.8,1.4
3,10,0,4,2,5,4,1,1,0,0,1,1,0,28,False,0,7,14.52857143,0,8,15.01818182,0,16.2,0.3
3,1,0,3,2,4,4,2,2,0,0,1,1,1,21,False,0,6,13.0,0,6,12.625,0,15.5,2.8
3,10,0,4,2,4,4,1,2,0,0,1,1,1,18,False,0,7,15.95714286,0,8,15.18888889,0,16.2,0.3
3,9,0,4,2,5,1,4,2,0,0,1,1,0,19,False,0,5,13.25,0,5,11.0,0,13.9,-0.3
3,6,0,4,2,4,4,2,1,0,0,1,1,0,19,False,0,5,12.0,0,5,12.0,1,12.4,0.5
3,8,0,4,2,5,4,2,4,0,1,0,1,0,25,False,0,6,13.0,0,6,13.75,1,12.7,3.7
3,4,0,4,2,4,4,2,2,0,1,1,1,0,21,False,5,11,11.77777778,3,8,13.66666667,1,15.5,2.8
3,6,0,4,2,4,0,2,3,0,0,1,1,0,19,False,0,5,11.0,0,6,0.0,1,11.1,0.6
3,9,0,4,2,4,4,2,2,0,0,1,1,0,20,False,0,5,0.0,0,5,0.0,1,11.1,0.6
3,1,0,3,2,0,0,3,3,0,0,1,1,0,25,False,9,14,12.42857143,3,9,10.85714286,1,15.5,2.8
3,2,0,4,2,4,1,4,4,0,0,1,1,0,18,False,0,0,0.0,0,0,0.0,0,7.6,2.6
3,10,0,4,2,4,0,4,2,0,0,1,1,0,23,False,0,8,12.5075,0,8,12.5075,0,9.4,-0.8
3,1,0,3,2,0,1,2,2,0,0,1,1,0,21,False,7,12,12.09090909,5,12,12.0,0,8.9,1.4
3,9,1,4,2,4,4,2,2,0,0,1,1,0,25,False,0,5,10.0,0,5,11.33333333,1,12.4,0.5
